Timestamp,Initials,Shot Distance (feet),# Out of 5,Group
2024-11-28 13:08:43,G.M,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:08:47,ARICUDO,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:09:09,Anikab,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:09:19,AF,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:09:26,T.M,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:09:31,RCB,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:09:51,stecan,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:02,heyada,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:08,AF,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:16,B.D,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:16,ANM,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:34,D.S.,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:41,AF,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:10:56,T.M,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:11:13,BENZEA,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:11:28,ET,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:11:35,JT,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:11:42,stecan,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:11:52,ARICUDO,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:12:00,T.M,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:12:11,B.D,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:12:38,RCB,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:12:51,ANM,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:12:58,heyada,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:13:01,JT,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:13:23,D.S,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:13:35,JT,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:13:46,G.M,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:14:10,JT,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:14:34,G.M,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:17:23,G.M,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:30,julm,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:32,gram,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:36,matd,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:45,julm,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:47,danc,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:49,kylb,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:50,josf,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:58:53,beab,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:04,julm,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:07,beab,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:07,danc,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:10,micy,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:10,kylb,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:20,danc,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:21,Carp,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:23,beab,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:23,julm,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:24,qand,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:25,isao,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:25,andc,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:25,micy,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:32,danc,8,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:32,talc,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:38,Carp,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:39,julm,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:39,julm,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:40,beab,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:40,lead,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:41,andc,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:41,micy,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:42,matd,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:45,talc,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:46,danc,10,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:51,beab,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:56,talc,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:56,lead,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:58,micy,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:58,qand,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 13:59:59,andc,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:00,isao,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:01,matd,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:03,julm,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:05,siedc,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:07,viaf,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:09,julm,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:10,lizrc,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:11,julm,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:11,andc,8,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:12,matd,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:15,lead,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:17,qand,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:27,kiel,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:27,andc,10,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:33,qand,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:33,julm,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:33,vstc,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:34,lizrc,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:34,matd,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:37,viaf,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:39,gasm,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:39,nats,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:41,hlsc,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:42,lead,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:44,micy,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:47,kayd,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:47,siedc,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:48,kiel,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:48,alem,2,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:49,julm,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:49,matd,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:50,isao,6,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:50,qand,10,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:51,carp,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:53,gasm,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:54,audc,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:55,lizrc,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:58,kiel,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:58,vstc,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:00:59,alem,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:01,viaf,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:02,madc,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:03,nats,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:03,kayd,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:04,marf,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:04,siedc,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:08,kiel,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:10,julm,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:14,kayd,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:14,alem,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:18,siedc,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:18,kiel,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:18,julm,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:19,madc,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:20,isao,8,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:21,nats,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:23,micy,2,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:26,alem,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:27,rick,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:27,julm,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:30,viaf,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:32,nats,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:32,gusp,2,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:33,kayd,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:36,madc,6,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:36,alem,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:38,marf,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:39,vstc,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:41,audc,8,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:42,rick,6,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:43,isao,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:43,gusp,4,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:48,siedc,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:53,viaf,6,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:57,gusp,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:57,kayd,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:58,audc,10,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:01:58,emmm,8,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:02,madc,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:02,anna vitoria de souza silva,2,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:09,nats,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:09,marf,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:11,vstc,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:13,lead,4,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:16,gusp,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:19,madc,10,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:24,anna vitoria de souza silva,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:28,gusp,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:30,marf,4,4,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:30,viaf,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:42,emmm,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:50,marf,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:51,anna vitoria de souza silva,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:02:53,viaf,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:03:26,alem,4,5,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:03:38,tatd,8,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:03:50,viaf,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:04:14,tatd,10,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:04:20,viaf,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:04:54,viaf,10,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:06:30,nathans,2,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:06:46,nathans,4,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:07:12,nathans,6,3,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:07:26,nathans,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:07:41,nathans,10,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:38:22,davc,2,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:38:34,davc,4,2,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:38:48,davc,6,1,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:38:58,davc,8,0,Dante Alighieri Academy Catholic Secondary School
2024-11-28 14:39:12,davc,10,5,Dante Alighieri Academy Catholic Secondary School
2024-05-26 12:34:26,PB,4,3,Coaches
2024-05-26 12:34:39,PB,6,2,Coaches
2024-05-26 12:34:48,PB,8,1,Coaches
2024-05-26 12:34:59,PB,10,1,Coaches
2024-06-07 16:14:49,MEH,2,5,Coaches
2024-06-07 16:15:01,MEH,2,4,Coaches
2024-06-07 16:15:13,MEH,4,3,Coaches
2024-06-07 16:15:29,MEH,4,3,Coaches
2024-06-07 16:15:46,MEH,6,1,Coaches
2024-06-07 16:15:56,MEH,6,1,Coaches
2024-06-07 16:16:05,MEH,8,0,Coaches
2024-06-07 16:16:14,MEH,8,1,Coaches
2024-06-07 16:16:25,MEH,10,2,Coaches
2024-06-07 16:16:35,MEH,10,0,Coaches
2024-06-12 15:39:11,MEH,2,4,Coaches
2024-06-12 15:39:41,MEH,4,3,Coaches
2024-10-30 08:57:50,JOF,6,3,Coaches
2024-11-04 13:09:11,PB,2,5,Coaches
2024-11-06 09:33:29,PB,2,5,Coaches
2024-11-18 09:36:29,JOF,10,1,Coaches
2024-11-18 09:37:10,JOF,4,4,Coaches
2024-11-19 09:31:16,JOF,2,4,Coaches
2024-11-19 10:56:09,JOF,8,3,Coaches
2024-11-22 13:02:00,JOF,6,3,Coaches
2024-11-22 14:51:07,MEH,8,1,Coaches
2024-11-25 13:45:13,PB,2,3,Coaches
