Timestamp,First Name,Shot Distance (feet),Shot Made?
5/9/2024 10:20:44,Vaughn,4,TRUE
5/9/2024 10:20:44,Dw,10,FALSE
5/9/2024 10:20:46,Kris,6,TRUE
5/9/2024 10:20:48,Grant,4,FALSE
5/9/2024 10:20:52,Greg,10,FALSE
5/9/2024 10:20:57,Kirsten,2,TRUE
5/9/2024 10:21:02,Kirsten,2,TRUE
5/9/2024 10:21:09,Ryan,6,FALSE
5/9/2024 10:21:10,Katon,6,TRUE
5/9/2024 10:21:10,Steph,6,FALSE
5/9/2024 10:21:11,Vaughn,2,TRUE
5/9/2024 10:21:13,Kris,4,FALSE
5/9/2024 10:21:14,Granr,6,FALSE
5/9/2024 10:21:21,Kris,2,TRUE
5/9/2024 10:21:27,DW,4,TRUE
5/9/2024 10:21:40,Grant,2,TRUE
5/9/2024 10:21:52, Clarke ,2,TRUE
5/9/2024 10:21:56,Vaughn ,6,FALSE
5/9/2024 10:22:00,Ryan,2,TRUE
5/9/2024 10:22:10,Clarke ,4,FALSE
5/9/2024 10:22:10,Steph,8,FALSE
5/9/2024 10:22:29,Ryan,4,TRUE
5/9/2024 10:22:29,Clarke,6,FALSE
5/9/2024 10:22:33,Grant,10,FALSE
5/9/2024 10:22:40,Katon,8,FALSE
5/9/2024 10:22:46,Clarke,8,FALSE
5/9/2024 10:22:48,Katon,10,FALSE
5/9/2024 10:23:03,Ryan,10,FALSE
5/9/2024 10:23:05,Clarke,10,FALSE
5/23/2024 8:37:08,SS,10,FALSE
5/23/2024 8:38:11,JZ,10,FALSE
5/23/2024 8:38:20,AAL,2,TRUE
5/23/2024 8:38:36,DD,2,TRUE
5/23/2024 8:38:36,HT,2,TRUE
5/23/2024 8:38:42,JA,2,TRUE
5/23/2024 8:38:50,LV,2,TRUE
5/23/2024 8:39:00,SS,10,FALSE
5/23/2024 8:39:08,JG,6,FALSE
5/23/2024 8:39:14,GA,2,TRUE
5/23/2024 8:39:33,III,8,FALSE
5/23/2024 8:39:49,Bethuel,10,FALSE
5/23/2024 8:39:51,AC,2,TRUE
5/23/2024 8:39:52,NK,4,FALSE
5/23/2024 8:40:06,JZ,10,FALSE
5/23/2024 8:40:07,HT,4,FALSE
5/23/2024 8:40:14,SLE,2,FALSE
5/23/2024 8:40:18,KT,4,FALSE
5/23/2024 8:40:31,DD,4,TRUE
5/23/2024 8:40:41,LV,4,TRUE
5/23/2024 8:40:45,SS,10,FALSE
5/23/2024 8:40:46,jayce,10,FALSE
5/23/2024 8:40:49,JG,10,FALSE
5/23/2024 8:40:52,AC,4,FALSE
5/23/2024 8:40:59,JZ,10,FALSE
5/23/2024 8:41:00,Bethuel,10,FALSE
5/23/2024 8:41:00,III,6,FALSE
5/23/2024 8:41:00,AO,2,FALSE
5/23/2024 8:41:12,jma,2,TRUE
5/23/2024 8:41:14,AAL,4,TRUE
5/23/2024 8:41:17,NK,4,TRUE
5/23/2024 8:41:31,GA,4,FALSE
5/23/2024 8:41:32,KT,4,FALSE
5/23/2024 8:41:41,JA,6,TRUE
5/23/2024 8:41:45,SS,10,FALSE
5/23/2024 8:41:51,Jayce,8,TRUE
5/23/2024 8:41:58,AO,2,FALSE
5/23/2024 8:42:02,jma,6,TRUE
5/23/2024 8:42:02,Bethuel,8,FALSE
5/23/2024 8:42:08,SLE,2,TRUE
5/23/2024 9:26:29,NA,4,FALSE
5/23/2024 9:26:33,ss,10,FALSE
5/23/2024 9:26:55,III,6,TRUE
5/23/2024 9:27:01,bb,10,FALSE
5/23/2024 9:27:07,JA,8,TRUE
5/23/2024 9:27:11,KT,10,FALSE
5/23/2024 9:27:17,NA,2,TRUE
5/23/2024 9:27:21,jz,10,FALSE
5/23/2024 9:27:29,AO,4,FALSE
5/23/2024 9:27:31,GA,2,FALSE
5/23/2024 9:27:33,DD,6,FALSE
5/23/2024 9:27:43,SLE,4,FALSE
5/23/2024 9:27:45,NA,2,TRUE
5/23/2024 9:27:53,JG,10,FALSE
5/23/2024 9:28:06,JA,4,TRUE
5/23/2024 9:28:09,NK,4,FALSE
5/23/2024 9:28:16,jmf,10,FALSE
5/23/2024 9:28:22,LV,2,TRUE
5/23/2024 9:28:26,III,6,FALSE
5/23/2024 9:28:27,AO,4,FALSE
5/23/2024 9:28:38,NA,2,FALSE
5/23/2024 9:28:41,SLE,4,TRUE
5/23/2024 9:28:53,KT,4,TRUE
5/23/2024 9:29:07,DD,6,FALSE
5/23/2024 9:29:17,JZ,10,TRUE
5/23/2024 9:29:21,JG,10,FALSE
5/23/2024 9:29:23,bb,10,FALSE
5/23/2024 9:29:27,AC,4,FALSE
5/23/2024 9:29:27,JA,6,FALSE
5/23/2024 9:29:38,NK,4,TRUE
5/23/2024 9:29:43,AC,4,FALSE
5/23/2024 9:29:52,III,6,FALSE
5/23/2024 9:29:53,AAL,4,FALSE
5/23/2024 9:30:08,KT,6,TRUE
5/23/2024 9:30:10,JA,2,TRUE
5/23/2024 9:30:14,GA,2,FALSE
5/23/2024 9:30:20,NA,4,TRUE
5/23/2024 9:30:29,DD,8,FALSE
5/23/2024 9:30:42,JG,10,FALSE
5/23/2024 9:30:43,AO,4,FALSE
5/23/2024 9:30:54,SLE,4,TRUE
5/23/2024 9:30:56,NK,6,FALSE
5/23/2024 9:31:09,III,6,TRUE
5/23/2024 9:31:15,JZ,10,TRUE
5/23/2024 9:31:17,GA,4,TRUE
5/23/2024 9:31:18,JA,6,FALSE
5/23/2024 9:31:22,LV,4,FALSE
5/23/2024 9:31:28,Jayce,4,TRUE
5/23/2024 9:31:32,GA,4,TRUE
5/23/2024 9:31:33,KT,4,TRUE
5/23/2024 9:31:36,LV,4,TRUE
5/23/2024 9:31:37,AO,4,TRUE
5/23/2024 9:31:45,JZ,10,FALSE
5/23/2024 9:31:47,GA,4,TRUE
5/23/2024 9:31:49,DD,4,FALSE
5/23/2024 9:32:01,GA,4,TRUE
5/23/2024 9:32:05,JA,10,TRUE
5/23/2024 9:32:05,JG,10,FALSE
5/23/2024 9:32:07,ss,10,TRUE
5/23/2024 9:32:14,GA,4,TRUE
5/23/2024 9:32:16,AO,4,TRUE
5/23/2024 9:32:20,JG,10,TRUE
5/23/2024 9:32:27,SLE,4,TRUE
5/23/2024 9:32:28,GA,4,TRUE
5/23/2024 9:32:38,NK,6,FALSE
5/23/2024 9:32:41,jz,10,FALSE
5/23/2024 9:32:42,GA,4,TRUE
5/23/2024 9:32:47,III,10,FALSE
5/23/2024 9:32:52,JZ,10,FALSE
5/23/2024 9:32:53,Jayce,10,FALSE
5/23/2024 9:33:01,KT,8,FALSE
5/23/2024 9:33:01,GA,4,TRUE
5/23/2024 9:33:12,DD,10,FALSE
5/23/2024 9:33:12,LV,8,TRUE
5/23/2024 9:33:15,Bethuel,10,FALSE
5/23/2024 9:33:17,GA,4,TRUE
5/23/2024 9:33:23,LV,6,FALSE
5/23/2024 9:33:24,JG,8,FALSE
5/23/2024 9:33:26,JA,10,FALSE
5/23/2024 9:33:31,JZ,10,TRUE
5/23/2024 9:33:34,GA,4,TRUE
5/23/2024 9:33:45,Ht,4,TRUE
5/23/2024 9:33:48,GA,4,FALSE
5/23/2024 9:33:55,Jayce,8,FALSE
5/23/2024 9:33:58,HT,4,FALSE
5/23/2024 12:37:04,nassir,2,TRUE
5/23/2024 12:39:04,DPJ,2,TRUE
5/23/2024 12:39:15,hA>D,10,FALSE
5/23/2024 12:39:27,TI,8,FALSE
5/23/2024 12:39:30,k.p,10,FALSE
5/23/2024 12:39:32,DPJ,4,FALSE
5/23/2024 12:39:53,DPJ,4,FALSE
5/23/2024 12:39:53,HTH,10,FALSE
5/23/2024 12:39:57,MBA,8,FALSE
5/23/2024 12:40:04,DPJ,4,TRUE
5/23/2024 12:40:18,A.D,8,FALSE
5/23/2024 12:40:21,DPJ,6,FALSE
5/23/2024 12:40:31,k.p,8,FALSE
5/23/2024 12:40:44,NR,2,TRUE
5/23/2024 12:40:45,HTH,8,FALSE
5/23/2024 12:40:55,knpg,10,FALSE
5/23/2024 12:41:02,A.D,6,TRUE
5/23/2024 12:41:03,NR,4,FALSE
5/23/2024 12:41:12,k.p,2,TRUE
5/23/2024 12:41:16,NR,6,FALSE
5/23/2024 12:41:17,ti,8,TRUE
5/23/2024 12:41:27,NR,6,FALSE
5/23/2024 12:41:31,HTH,6,FALSE
5/23/2024 12:41:34,EJ JH,10,FALSE
5/23/2024 12:41:39,MBA,8,FALSE
5/23/2024 12:41:41,NR,4,TRUE
5/23/2024 12:41:45,A.D,6,FALSE
5/23/2024 12:41:56,k.p,6,TRUE
5/23/2024 12:42:08,FALU,4,FALSE
5/23/2024 12:42:08,KNPG,10,FALSE
5/23/2024 12:42:12,HTH,4,FALSE
5/23/2024 12:42:26,FALU,8,FALSE
5/23/2024 12:42:29,A.D,6,FALSE
5/23/2024 12:42:32,TI,8,FALSE
5/23/2024 12:42:34,DEC,4,FALSE
5/23/2024 12:42:39,FALU,8,TRUE
5/23/2024 12:42:41,k.p,6,FALSE
5/23/2024 12:42:46,nassir,4,TRUE
5/23/2024 12:42:49,MBA,8,FALSE
5/23/2024 12:42:50,FALU,10,FALSE
5/23/2024 12:42:55,HTH,2,TRUE
5/23/2024 12:43:04,FALU,10,FALSE
5/23/2024 12:43:10,A.D,6,FALSE
5/23/2024 12:43:19,JOTH,6,FALSE
5/23/2024 12:43:21,knpg,2,TRUE
5/23/2024 12:43:21,k.p[,4,TRUE
5/23/2024 12:43:23,BPJ,4,TRUE
5/23/2024 12:43:38,DPJ,6,TRUE
5/23/2024 12:43:39,HTH,4,TRUE
5/23/2024 12:43:42,TI,8,FALSE
5/23/2024 12:43:51,A.D,4,TRUE
5/23/2024 12:43:51,DPJ,8,FALSE
5/23/2024 12:44:03,k.p,4,TRUE
5/23/2024 12:44:03,NBA,6,FALSE
5/23/2024 12:44:05,DPJ,6,FALSE
5/23/2024 12:44:17,DPJ,10,FALSE
5/23/2024 12:44:17,HTH,6,TRUE
5/23/2024 12:44:30,DPJ,10,FALSE
5/23/2024 12:44:30,knpg,4,FALSE
5/23/2024 12:44:31,A.D,4,TRUE
5/23/2024 12:44:38,teehsaa,10,TRUE
5/23/2024 12:44:44,k.p,4,TRUE
5/23/2024 12:44:44,NR,10,FALSE
5/23/2024 12:44:50,ti,10,FALSE
5/23/2024 12:44:54,NR,8,FALSE
5/23/2024 12:44:59,Dom,10,FALSE
5/23/2024 12:45:00,janae,8,TRUE
5/23/2024 12:45:06,DPJ,10,TRUE
5/23/2024 12:45:07,HTH,4,TRUE
5/23/2024 12:45:11,EAJ,10,FALSE
5/23/2024 12:46:23,A.D,10,TRUE
